,Open,High,Low,Close,Volume,Dividends,Stock Splits,Volume_MA,Volume_MA_slope,Volume_trend
2023-05-03,2510.18994140625,2514.3701171875,2497.830078125,2501.39990234375,887300,0.0,0.0,878106.6666666666,8033.333333333256,상승
2023-05-04,2494.820068359375,2502.139892578125,2486.090087890625,2500.93994140625,809100,0.0,0.0,872060.0,-6046.666666666628,하락
2023-05-08,2518.530029296875,2525.840087890625,2511.1298828125,2513.2099609375,653900,0.0,0.0,859633.3333333334,-12426.666666666628,하락
2023-05-09,2512.340087890625,2514.81005859375,2495.6298828125,2510.06005859375,750500,0.0,0.0,850300.0,-9333.333333333372,하락
2023-05-10,2505.9599609375,2510.1298828125,2488.419921875,2496.510009765625,634400,0.0,0.0,840953.3333333334,-9346.666666666628,하락
2023-05-11,2505.570068359375,2513.820068359375,2490.080078125,2491.0,646300,0.0,0.0,824360.0,-16593.333333333372,하락
2023-05-12,2487.35009765625,2487.35009765625,2472.449951171875,2475.419921875,797200,0.0,0.0,813773.3333333334,-10586.666666666628,하락
2023-05-15,2469.800048828125,2479.35009765625,2455.989990234375,2479.35009765625,483300,0.0,0.0,782633.3333333334,-31140.0,하락
2023-05-16,2494.39990234375,2498.5400390625,2474.89990234375,2480.239990234375,627900,0.0,0.0,759893.3333333334,-22740.0,하락
2023-05-17,2479.64990234375,2498.3701171875,2475.02001953125,2494.659912109375,563300,0.0,0.0,735720.0,-24173.333333333372,하락
2023-05-18,2511.090087890625,2515.39990234375,2500.010009765625,2515.39990234375,571500,0.0,0.0,714806.6666666666,-20913.333333333372,하락
2023-05-19,2530.830078125,2538.31005859375,2524.889892578125,2537.7900390625,569300,0.0,0.0,680220.0,-34586.66666666663,하락
2023-05-22,2540.030029296875,2564.090087890625,2533.5,2557.080078125,590500,0.0,0.0,670746.6666666666,-9473.333333333372,하락
2023-05-23,2565.800048828125,2577.320068359375,2561.10009765625,2567.550048828125,573800,0.0,0.0,657240.0,-13506.666666666628,하락
2023-05-24,2557.110107421875,2572.2099609375,2555.0400390625,2567.449951171875,1071600,0.0,0.0,681993.3333333334,24753.333333333372,상승
2023-05-25,2570.639892578125,2575.050048828125,2551.489990234375,2554.68994140625,916700,0.0,0.0,683953.3333333334,1960.0,상승
2023-05-26,2561.93994140625,2567.5,2553.7900390625,2558.81005859375,631800,0.0,0.0,672133.3333333334,-11820.0,하락
2023-05-30,2582.409912109375,2586.219970703125,2574.820068359375,2585.52001953125,638500,0.0,0.0,671106.6666666666,-1026.6666666667443,하락
2023-05-31,2586.030029296875,2596.31005859375,2575.97998046875,2577.1201171875,683900,0.0,0.0,666666.6666666666,-4440.0,하락
2023-06-01,2572.56005859375,2580.14990234375,2565.0,2569.169921875,674200,0.0,0.0,669320.0,2653.333333333372,상승
2023-06-02,2586.27001953125,2601.3798828125,2583.8798828125,2601.360107421875,566500,0.0,0.0,664000.0,-5320.0,하락
2023-06-05,2617.429931640625,2618.6201171875,2608.010009765625,2615.409912109375,542700,0.0,0.0,647033.3333333334,-16966.666666666628,하락
2023-06-07,2623.4599609375,2629.919921875,2613.679931640625,2615.60009765625,535300,0.0,0.0,650500.0,3466.666666666628,상승
2023-06-08,2609.2099609375,2612.389892578125,2595.330078125,2610.85009765625,578700,0.0,0.0,647220.0,-3280.0,하락
2023-06-09,2624.14990234375,2644.699951171875,2618.449951171875,2641.159912109375,581500,0.0,0.0,648433.3333333334,1213.3333333333721,상승
2023-06-12,2647.489990234375,2650.449951171875,2623.429931640625,2629.35009765625,554300,0.0,0.0,647286.6666666666,-1146.6666666667443,하락
2023-06-13,2644.429931640625,2645.6201171875,2633.52001953125,2637.949951171875,692500,0.0,0.0,655500.0,8213.333333333372,상승
2023-06-14,2640.81005859375,2642.860107421875,2614.25,2619.080078125,648800,0.0,0.0,659386.6666666666,3886.666666666628,상승
2023-06-15,2629.239990234375,2634.219970703125,2602.52001953125,2608.5400390625,579000,0.0,0.0,659733.3333333334,346.6666666667443,상승
2023-06-16,2623.570068359375,2625.7900390625,2612.2099609375,2625.7900390625,668400,0.0,0.0,632853.3333333334,-26880.0,하락
2023-06-19,2618.06005859375,2619.43994140625,2600.489990234375,2609.5,708800,0.0,0.0,618993.3333333334,-13860.0,하락
2023-06-20,2602.830078125,2610.030029296875,2596.820068359375,2604.909912109375,715800,0.0,0.0,624593.3333333334,5600.0,상승
2023-06-21,2599.18994140625,2600.969970703125,2579.52001953125,2582.6298828125,655400,0.0,0.0,625720.0,1126.6666666666279,상승
2023-06-22,2575.64990234375,2597.760009765625,2575.64990234375,2593.699951171875,610200,0.0,0.0,620806.6666666666,-4913.333333333372,하락
2023-06-23,2599.0400390625,2600.81005859375,2568.070068359375,2570.10009765625,526500,0.0,0.0,610960.0,-9846.666666666628,하락
2023-06-26,2568.64990234375,2585.31005859375,2562.030029296875,2582.199951171875,479200,0.0,0.0,605140.0,-5820.0,하락
2023-06-27,2581.02001953125,2582.0,2568.52001953125,2581.389892578125,535400,0.0,0.0,604653.3333333334,-486.66666666662786,하락
2023-06-28,2590.52001953125,2590.52001953125,2559.4599609375,2564.18994140625,484200,0.0,0.0,601246.6666666666,-3406.6666666667443,하락
2023-06-29,2564.02001953125,2577.68994140625,2550.02001953125,2550.02001953125,602500,0.0,0.0,602833.3333333334,1586.6666666667443,상승
2023-06-30,2558.429931640625,2571.030029296875,2541.719970703125,2564.280029296875,508800,0.0,0.0,597986.6666666666,-4846.666666666744,하락
2023-07-03,2580.889892578125,2604.6298828125,2580.489990234375,2602.469970703125,615500,0.0,0.0,602066.6666666666,4080.0,상승
2023-07-04,2604.719970703125,2607.659912109375,2591.860107421875,2593.31005859375,673100,0.0,0.0,600773.3333333334,-1293.3333333332557,하락
2023-07-05,2593.469970703125,2601.989990234375,2578.659912109375,2579.0,599400,0.0,0.0,597480.0,-3293.333333333372,하락
2023-07-06,2574.75,2575.449951171875,2550.669921875,2556.2900390625,530800,0.0,0.0,594266.6666666666,-3213.333333333372,하락
2023-07-07,2547.409912109375,2547.409912109375,2515.070068359375,2526.7099609375,612100,0.0,0.0,590513.3333333334,-3753.3333333332557,하락
2023-07-10,2528.080078125,2539.6298828125,2517.669921875,2520.699951171875,560600,0.0,0.0,580633.3333333334,-9880.0,하락
2023-07-11,2538.840087890625,2562.489990234375,2534.47998046875,2562.489990234375,592400,0.0,0.0,572406.6666666666,-8226.666666666744,하락
2023-07-12,2557.610107421875,2574.72998046875,2554.260009765625,2574.719970703125,695500,0.0,0.0,575080.0,2673.333333333372,상승
2023-07-13,2589.889892578125,2602.2099609375,2587.75,2591.22998046875,584300,0.0,0.0,573353.3333333334,-1726.6666666666279,하락
2023-07-14,2607.469970703125,2628.300048828125,2603.360107421875,2628.300048828125,568100,0.0,0.0,576126.6666666666,2773.3333333332557,상승
2023-07-17,2617.669921875,2627.1201171875,2611.550048828125,2619.0,548800,0.0,0.0,580766.6666666666,4640.0,상승
2023-07-18,2624.590087890625,2626.889892578125,2600.669921875,2607.6201171875,491100,0.0,0.0,577813.3333333334,-2953.3333333332557,하락
2023-07-19,2622.239990234375,2622.5400390625,2598.52001953125,2608.239990234375,434900,0.0,0.0,574526.6666666666,-3286.6666666667443,하락
2023-07-20,2595.3798828125,2611.340087890625,2589.2900390625,2600.22998046875,369700,0.0,0.0,559006.6666666666,-15520.0,하락
2023-07-21,2581.06005859375,2609.760009765625,2570.580078125,2609.760009765625,499300,0.0,0.0,558373.3333333334,-633.3333333332557,하락
2023-07-24,2608.469970703125,2636.06005859375,2595.2099609375,2628.530029296875,525900,0.0,0.0,552400.0,-5973.333333333372,하락
2023-07-25,2643.35009765625,2646.7099609375,2621.60009765625,2636.4599609375,721500,0.0,0.0,555626.6666666666,3226.666666666628,상승
2023-07-26,2638.760009765625,2639.2099609375,2580.97998046875,2592.360107421875,830100,0.0,0.0,571006.6666666666,15380.0,상승
2023-07-27,2599.820068359375,2617.610107421875,2586.360107421875,2603.81005859375,591900,0.0,0.0,575080.0,4073.333333333372,상승
2023-07-28,2593.669921875,2609.5400390625,2586.330078125,2608.320068359375,497300,0.0,0.0,567426.6666666666,-7653.333333333372,하락
2023-07-31,2628.8701171875,2639.449951171875,2622.2099609375,2632.580078125,454200,0.0,0.0,560333.3333333334,-7093.333333333256,하락
2023-08-01,2644.340087890625,2668.2099609375,2639.10009765625,2667.070068359375,493600,0.0,0.0,553746.6666666666,-6586.666666666744,하락
2023-08-02,2651.530029296875,2660.89990234375,2611.77001953125,2616.469970703125,704700,0.0,0.0,554360.0,613.3333333333721,상승
2023-08-03,2624.760009765625,2625.449951171875,2591.300048828125,2605.389892578125,789400,0.0,0.0,568033.3333333334,13673.333333333372,상승
2023-08-04,2606.169921875,2612.300048828125,2598.3798828125,2602.800048828125,645800,0.0,0.0,573213.3333333334,5180.0,상승
2023-08-07,2591.580078125,2607.360107421875,2580.7099609375,2580.7099609375,504100,0.0,0.0,570233.3333333334,-2980.0,하락
2023-08-08,2598.2900390625,2601.409912109375,2568.14990234375,2573.97998046875,637000,0.0,0.0,579960.0,9726.666666666628,상승
2023-08-09,2580.60009765625,2608.97998046875,2576.2099609375,2605.1201171875,466000,0.0,0.0,582033.3333333334,2073.333333333372,상승
2023-08-10,2592.39990234375,2601.56005859375,2590.02001953125,2601.56005859375,566500,0.0,0.0,595153.3333333334,13120.0,상승
2023-08-11,2611.25,2616.840087890625,2589.93994140625,2591.260009765625,672200,0.0,0.0,606680.0,11526.666666666628,상승
2023-08-14,2586.510009765625,2592.909912109375,2561.8798828125,2570.8701171875,622800,0.0,0.0,613140.0,6460.0,상승
2023-08-16,2550.1298828125,2550.530029296875,2520.8701171875,2525.639892578125,683200,0.0,0.0,610586.6666666666,-2553.333333333372,하락
2023-08-17,2512.919921875,2520.56005859375,2482.06005859375,2519.85009765625,733900,0.0,0.0,604173.3333333334,-6413.333333333256,하락
2023-08-18,2495.179931640625,2519.60009765625,2489.6298828125,2504.5,556400,0.0,0.0,601806.6666666666,-2366.6666666667443,하락
2023-08-21,2511.699951171875,2524.409912109375,2505.590087890625,2508.800048828125,398600,0.0,0.0,595226.6666666666,-6580.0,하락
2023-08-22,2528.389892578125,2533.429931640625,2509.530029296875,2515.739990234375,471000,0.0,0.0,596346.6666666666,1120.0,상승
2023-08-23,2510.0,2517.510009765625,2499.889892578125,2505.5,546200,0.0,0.0,599853.3333333334,3506.6666666667443,상승
2023-08-24,2531.780029296875,2539.43994140625,2520.72998046875,2537.679931640625,440300,0.0,0.0,582226.6666666666,-17626.666666666744,하락
2023-08-25,2505.389892578125,2526.3701171875,2502.050048828125,2519.139892578125,576400,0.0,0.0,568026.6666666666,-14200.0,하락
2023-08-28,2519.139892578125,2543.409912109375,2519.139892578125,2543.409912109375,483000,0.0,0.0,557173.3333333334,-10853.333333333256,하락
2023-08-29,2550.760009765625,2556.97998046875,2545.27001953125,2552.159912109375,440700,0.0,0.0,552946.6666666666,-4226.666666666744,하락
2023-08-30,2575.419921875,2578.6201171875,2561.219970703125,2561.219970703125,363000,0.0,0.0,534680.0,-18266.666666666628,하락
2023-08-31,2564.449951171875,2568.06005859375,2547.719970703125,2556.27001953125,471900,0.0,0.0,535073.3333333334,393.33333333337214,상승
2023-09-01,2551.929931640625,2568.419921875,2551.0400390625,2563.7099609375,492400,0.0,0.0,530133.3333333334,-4940.0,하락
2023-09-04,2566.929931640625,2584.550048828125,2560.320068359375,2584.550048828125,342100,0.0,0.0,508126.6666666667,-22006.666666666686,하락
2023-09-05,2578.909912109375,2586.64990234375,2575.18994140625,2582.179931640625,383400,0.0,0.0,492166.6666666667,-15960.0,하락
2023-09-06,2577.409912109375,2585.97998046875,2560.090087890625,2563.340087890625,421500,0.0,0.0,474720.0,-17446.666666666686,하락
2023-09-07,2554.8701171875,2562.419921875,2539.239990234375,2548.260009765625,376600,0.0,0.0,450900.0,-23820.0,하락
2023-09-08,2546.070068359375,2550.9599609375,2530.050048828125,2547.679931640625,395800,0.0,0.0,440193.3333333333,-10706.666666666686,하락
2023-09-11,2549.8798828125,2556.889892578125,2540.43994140625,2556.8798828125,410300,0.0,0.0,440973.3333333333,780.0,상승
2023-09-12,2566.419921875,2568.550048828125,2535.14990234375,2536.580078125,358700,0.0,0.0,433486.6666666667,-7486.666666666628,하락
2023-09-13,2536.219970703125,2549.3798828125,2528.179931640625,2534.699951171875,417000,0.0,0.0,424873.3333333333,-8613.333333333372,하락
2023-09-14,2544.889892578125,2572.889892578125,2541.110107421875,2572.889892578125,411800,0.0,0.0,422973.3333333333,-1900.0,하락
2023-09-15,2574.97998046875,2611.0,2572.3701171875,2601.280029296875,441100,0.0,0.0,413953.3333333333,-9020.0,하락
2023-09-18,2588.68994140625,2596.550048828125,2573.260009765625,2574.719970703125,415900,0.0,0.0,409480.0,-4473.333333333314,하락
2023-09-19,2579.360107421875,2583.25,2555.4599609375,2559.2099609375,461800,0.0,0.0,410886.6666666667,1406.666666666686,상승
2023-09-20,2556.550048828125,2566.6201171875,2551.1201171875,2559.739990234375,414700,0.0,0.0,414333.3333333333,3446.666666666628,상승
2023-09-21,2544.81005859375,2549.6298828125,2514.9599609375,2514.969970703125,394700,0.0,0.0,409186.6666666667,-5146.666666666628,하락
2023-09-22,2491.449951171875,2513.260009765625,2486.139892578125,2508.1298828125,433200,0.0,0.0,405240.0,-3946.666666666686,하락
2023-09-25,2504.10009765625,2509.3798828125,2486.43994140625,2495.760009765625,438600,0.0,0.0,411673.3333333333,6433.333333333314,상승
2023-09-26,2493.639892578125,2495.0,2461.590087890625,2462.969970703125,427500,0.0,0.0,414613.3333333333,2940.0,상승
2023-09-27,2447.989990234375,2469.719970703125,2445.510009765625,2465.070068359375,366200,0.0,0.0,410926.6666666667,-3686.666666666628,하락
2023-10-04,2435.780029296875,2435.780029296875,2402.840087890625,2405.68994140625,424900,0.0,0.0,414146.6666666667,3220.0,상승
2023-10-05,2423.35009765625,2426.610107421875,2402.5,2403.60009765625,451700,0.0,0.0,417873.3333333333,3726.666666666628,상승
2023-10-06,2408.81005859375,2421.179931640625,2403.919921875,2408.72998046875,289400,0.0,0.0,409813.3333333333,-8060.0,하락
2023-10-10,2436.580078125,2448.239990234375,2402.43994140625,2402.580078125,415500,0.0,0.0,413600.0,3786.666666666686,상승
2023-10-11,2436.52001953125,2463.56005859375,2436.52001953125,2450.080078125,446900,0.0,0.0,415593.3333333333,1993.333333333314,상승
2023-10-12,2465.18994140625,2479.820068359375,2464.840087890625,2479.820068359375,515500,0.0,0.0,422506.6666666667,6913.333333333372,상승
2023-10-13,2460.85009765625,2466.6201171875,2452.830078125,2456.14990234375,582400,0.0,0.0,431926.6666666667,9420.0,상승
2023-10-16,2442.429931640625,2453.77001953125,2422.52001953125,2436.239990234375,788400,0.0,0.0,456760.0,24833.333333333314,상승
2023-10-17,2454.139892578125,2466.8701171875,2449.419921875,2460.169921875,508800,0.0,0.0,459893.3333333333,3133.333333333314,상승
2023-10-18,2452.050048828125,2465.330078125,2450.780029296875,2462.60009765625,911500,0.0,0.0,493013.3333333333,33120.0,상승
2023-10-19,2431.919921875,2433.449951171875,2412.550048828125,2415.800048828125,756900,0.0,0.0,517160.0,24146.666666666686,상승
2023-10-20,2391.5400390625,2394.669921875,2364.010009765625,2375.0,520600,0.0,0.0,522986.6666666667,5826.666666666686,상승
2023-10-23,2370.070068359375,2375.7900390625,2354.699951171875,2357.02001953125,395900,0.0,0.0,520140.0,-2846.666666666686,하락
2023-10-24,2371.550048828125,2384.139892578125,2326.669921875,2383.510009765625,444200,0.0,0.0,521253.3333333333,1113.333333333314,상승
2023-10-25,2389.22998046875,2389.89990234375,2362.68994140625,2363.169921875,440800,0.0,0.0,526226.6666666666,4973.333333333314,상승
2023-10-26,2325.820068359375,2330.550048828125,2299.080078125,2299.080078125,531100,0.0,0.0,533306.6666666666,7080.0,상승
2023-10-27,2311.590087890625,2321.840087890625,2293.050048828125,2302.81005859375,514900,0.0,0.0,537520.0,4213.333333333372,상승
2023-10-30,2292.340087890625,2317.75,2292.340087890625,2310.550048828125,444800,0.0,0.0,547880.0,10360.0,상승
2023-10-31,2318.389892578125,2322.449951171875,2273.969970703125,2277.989990234375,395000,0.0,0.0,546513.3333333334,-1366.6666666666279,하락
2023-11-01,2292.889892578125,2312.14990234375,2288.639892578125,2301.56005859375,358200,0.0,0.0,540600.0,-5913.333333333372,하락
2023-11-02,2334.9599609375,2351.909912109375,2333.409912109375,2343.1201171875,377500,0.0,0.0,531400.0,-9200.0,하락
2023-11-03,2365.590087890625,2370.280029296875,2351.830078125,2368.340087890625,578700,0.0,0.0,531153.3333333334,-246.66666666662786,하락
2023-11-06,2399.800048828125,2502.3701171875,2395.030029296875,2502.3701171875,528600,0.0,0.0,513833.3333333333,-17320.00000000006,하락
2023-11-07,2476.35009765625,2476.35009765625,2418.739990234375,2443.9599609375,457700,0.0,0.0,510426.6666666667,-3406.666666666628,하락
2023-11-08,2460.219970703125,2468.429931640625,2418.139892578125,2421.6201171875,467200,0.0,0.0,480806.6666666667,-29620.0,하락
2023-11-09,2425.929931640625,2437.89990234375,2413.0400390625,2427.080078125,395000,0.0,0.0,456680.0,-24126.666666666686,하락
2023-11-10,2406.39990234375,2413.6201171875,2393.639892578125,2409.659912109375,312500,0.0,0.0,442806.6666666667,-13873.333333333314,하락
2023-11-13,2431.239990234375,2435.320068359375,2399.0400390625,2403.760009765625,307100,0.0,0.0,436886.6666666667,-5920.0,하락
2023-11-14,2424.929931640625,2442.3701171875,2422.969970703125,2433.25,307000,0.0,0.0,427740.0,-9146.666666666686,하락
2023-11-15,2482.2099609375,2487.419921875,2468.429931640625,2486.669921875,419800,0.0,0.0,426340.0,-1400.0,하락
2023-11-16,2483.47998046875,2491.97998046875,2472.68994140625,2488.179931640625,407400,0.0,0.0,418093.3333333333,-8246.666666666686,하락
2023-11-17,2477.429931640625,2481.10009765625,2463.590087890625,2469.85009765625,388200,0.0,0.0,409646.6666666667,-8446.666666666628,하락
2023-11-20,2464.719970703125,2499.75,2464.0400390625,2491.199951171875,323800,0.0,0.0,401580.0,-8066.666666666686,하락
2023-11-21,2504.699951171875,2517.739990234375,2500.909912109375,2510.419921875,345100,0.0,0.0,398253.3333333333,-3326.666666666686,하락
2023-11-22,2493.169921875,2516.719970703125,2490.429931640625,2511.699951171875,439500,0.0,0.0,403673.3333333333,5420.0,상승
2023-11-23,2515.830078125,2522.199951171875,2507.300048828125,2514.9599609375,360900,0.0,0.0,402566.6666666667,-1106.6666666666279,하락
2023-11-24,2517.8798828125,2521.56005859375,2496.6298828125,2496.6298828125,359400,0.0,0.0,387946.6666666667,-14620.0,하락
2023-11-27,2501.830078125,2511.3701171875,2489.179931640625,2495.659912109375,364700,0.0,0.0,377020.0,-10926.666666666686,하락
2023-11-28,2506.139892578125,2522.449951171875,2502.260009765625,2521.760009765625,442400,0.0,0.0,376000.0,-1020.0,하락
2023-11-29,2518.800048828125,2523.97998046875,2501.43994140625,2519.81005859375,579300,0.0,0.0,383473.3333333333,7473.333333333314,상승
2023-11-30,2512.110107421875,2535.2900390625,2507.800048828125,2535.2900390625,664300,0.0,0.0,401426.6666666667,17953.333333333372,상승
2023-12-01,2520.489990234375,2520.489990234375,2504.06005859375,2505.010009765625,516600,0.0,0.0,415033.3333333333,13606.666666666628,상승
2023-12-04,2522.219970703125,2525.6298828125,2510.52001953125,2514.949951171875,498900,0.0,0.0,427820.0,12786.666666666686,상승
2023-12-05,2507.449951171875,2509.739990234375,2492.550048828125,2494.280029296875,427100,0.0,0.0,435826.6666666667,8006.666666666686,상승
2023-12-06,2503.570068359375,2509.669921875,2495.3798828125,2495.3798828125,391000,0.0,0.0,433906.6666666667,-1920.0,하락
2023-12-07,2493.139892578125,2499.72998046875,2481.0,2492.070068359375,446900,0.0,0.0,436540.0,2633.333333333314,상승
2023-12-08,2510.239990234375,2521.580078125,2507.139892578125,2517.85009765625,431800,0.0,0.0,439446.6666666667,2906.666666666686,상승
2023-12-11,2524.7900390625,2528.889892578125,2512.449951171875,2525.360107421875,435000,0.0,0.0,446860.0,7413.333333333314,상승
2023-12-12,2535.110107421875,2543.06005859375,2529.739990234375,2535.27001953125,378000,0.0,0.0,449053.3333333333,2193.333333333314,상승
2023-12-13,2531.22998046875,2531.22998046875,2509.889892578125,2510.659912109375,377900,0.0,0.0,444946.6666666667,-4106.666666666628,하락
2023-12-14,2547.739990234375,2549.64990234375,2532.159912109375,2544.179931640625,530100,0.0,0.0,456226.6666666667,11280.0,상승
2023-12-15,2558.43994140625,2574.22998046875,2555.300048828125,2563.56005859375,465300,0.0,0.0,463286.6666666667,7060.0,상승
2023-12-18,2568.77001953125,2573.1298828125,2556.050048828125,2566.860107421875,383000,0.0,0.0,464506.6666666667,1220.0,상승
2023-12-19,2564.81005859375,2570.06005859375,2556.52001953125,2568.550048828125,392500,0.0,0.0,461180.0,-3326.666666666686,하락
2023-12-20,2586.989990234375,2615.3798828125,2584.85009765625,2614.300048828125,570400,0.0,0.0,460586.6666666667,-593.3333333333139,하락
2023-12-21,2598.3701171875,2610.81005859375,2587.159912109375,2600.02001953125,578300,0.0,0.0,454853.3333333333,-5733.333333333372,하락
2023-12-22,2617.719970703125,2621.3701171875,2599.510009765625,2599.510009765625,466000,0.0,0.0,451480.0,-3373.333333333314,하락
2023-12-26,2609.43994140625,2612.139892578125,2594.64990234375,2602.590087890625,439500,0.0,0.0,447520.0,-3960.0,하락
2023-12-27,2599.35009765625,2613.5,2590.080078125,2613.5,349700,0.0,0.0,442360.0,-5160.0,하락
2023-12-28,2616.27001953125,2655.280029296875,2611.719970703125,2655.280029296875,460100,0.0,0.0,446966.6666666667,4606.666666666686,상승
2024-01-02,2645.469970703125,2675.800048828125,2641.8798828125,2669.81005859375,409900,0.0,0.0,444500.0,-2466.666666666686,하락
2024-01-03,2643.5400390625,2643.719970703125,2607.31005859375,2607.31005859375,463100,0.0,0.0,446586.6666666667,2086.666666666686,상승
2024-01-04,2592.43994140625,2602.639892578125,2580.090087890625,2587.02001953125,770200,0.0,0.0,468933.3333333333,22346.666666666628,상승
2024-01-05,2586.889892578125,2592.2900390625,2572.60009765625,2578.080078125,520500,0.0,0.0,478433.3333333333,9500.0,상승
2024-01-08,2584.22998046875,2591.679931640625,2566.340087890625,2567.820068359375,320100,0.0,0.0,474580.0,-3853.333333333314,하락
2024-01-09,2598.31005859375,2599.3701171875,2556.0,2561.239990234375,790300,0.0,0.0,491926.6666666667,17346.666666666686,상승
2024-01-10,2563.969970703125,2568.18994140625,2539.820068359375,2541.97998046875,570000,0.0,0.0,498906.6666666667,6980.0,상승
2024-01-11,2543.030029296875,2557.300048828125,2540.27001953125,2540.27001953125,788400,0.0,0.0,525933.3333333334,27026.666666666686,상승
2024-01-12,2536.550048828125,2543.830078125,2517.760009765625,2525.050048828125,790200,0.0,0.0,552446.6666666666,26513.333333333256,상승
2024-01-15,2525.68994140625,2536.06005859375,2515.840087890625,2525.989990234375,800000,0.0,0.0,567753.3333333334,15306.666666666744,상승
2024-01-16,2516.27001953125,2524.35009765625,2491.1298828125,2497.590087890625,659600,0.0,0.0,573173.3333333334,5420.0,상승
2024-01-17,2501.22998046875,2503.909912109375,2435.340087890625,2435.89990234375,965600,0.0,0.0,606480.0,33306.66666666663,상승
2024-01-18,2439.9599609375,2453.969970703125,2429.1201171875,2440.0400390625,570000,0.0,0.0,615180.0,8700.0,상승
2024-01-19,2468.429931640625,2479.0,2455.5,2472.739990234375,518800,0.0,0.0,626453.3333333334,11273.333333333372,상승
2024-01-22,2489.570068359375,2490.68994140625,2464.35009765625,2464.35009765625,386600,0.0,0.0,621553.3333333334,-4900.0,하락
2024-01-23,2478.320068359375,2482.840087890625,2464.239990234375,2478.610107421875,472300,0.0,0.0,625713.3333333334,4160.0,상승
2024-01-24,2476.219970703125,2476.219970703125,2454.340087890625,2469.68994140625,395500,0.0,0.0,621206.6666666666,-4506.666666666744,하락
2024-01-25,2467.72998046875,2474.010009765625,2452.360107421875,2470.340087890625,357200,0.0,0.0,593673.3333333334,-27533.333333333256,하락
2024-01-26,2458.050048828125,2502.610107421875,2453.449951171875,2478.56005859375,292700,0.0,0.0,578486.6666666666,-15186.666666666744,하락
2024-01-29,2490.929931640625,2516.919921875,2483.81005859375,2500.64990234375,421800,0.0,0.0,585266.6666666666,6780.0,상승
2024-01-30,2523.679931640625,2528.5400390625,2498.81005859375,2498.81005859375,481800,0.0,0.0,564700.0,-20566.666666666628,하락
2024-01-31,2487.89990234375,2502.449951171875,2486.969970703125,2497.090087890625,437600,0.0,0.0,555873.3333333334,-8826.666666666628,하락
2024-02-01,2491.929931640625,2542.4599609375,2491.929931640625,2542.4599609375,751100,0.0,0.0,553386.6666666666,-2486.6666666667443,하락
2024-02-02,2559.39990234375,2615.340087890625,2559.389892578125,2615.31005859375,588700,0.0,0.0,539953.3333333334,-13433.333333333256,하락
2024-02-05,2612.77001953125,2612.77001953125,2562.5,2591.31005859375,511700,0.0,0.0,520733.3333333333,-19220.00000000006,하락
2024-02-06,2584.199951171875,2599.179931640625,2563.8701171875,2576.199951171875,411600,0.0,0.0,504200.0,-16533.333333333314,하락
2024-02-07,2592.590087890625,2625.239990234375,2588.090087890625,2609.580078125,518200,0.0,0.0,474373.3333333333,-29826.666666666686,하락
2024-02-08,2620.260009765625,2629.510009765625,2610.2099609375,2620.320068359375,430000,0.0,0.0,465040.0,-9333.333333333314,하락
2024-02-13,2644.169921875,2656.8701171875,2640.9599609375,2649.639892578125,559400,0.0,0.0,467746.6666666667,2706.666666666686,상승
2024-02-14,2609.60009765625,2627.31005859375,2601.989990234375,2620.419921875,543500,0.0,0.0,478206.6666666667,10460.0,상승
2024-02-15,2643.81005859375,2643.860107421875,2613.800048828125,2613.800048828125,621400,0.0,0.0,488146.6666666667,9940.0,상승
2024-02-16,2635.6298828125,2648.760009765625,2625.010009765625,2648.760009765625,593800,0.0,0.0,501366.6666666667,13220.0,상승
2024-02-19,2653.1201171875,2683.389892578125,2653.1201171875,2680.260009765625,422700,0.0,0.0,505733.3333333333,4366.666666666628,상승
2024-02-20,2671.550048828125,2673.840087890625,2643.929931640625,2657.7900390625,612700,0.0,0.0,527066.6666666666,21333.333333333314,상승
2024-02-21,2656.919921875,2670.949951171875,2644.0400390625,2653.31005859375,562100,0.0,0.0,536420.0,9353.333333333372,상승
2024-02-22,2671.68994140625,2671.68994140625,2653.989990234375,2664.27001953125,456400,0.0,0.0,534726.6666666666,-1693.3333333333721,하락
2024-02-23,2681.030029296875,2694.800048828125,2665.2099609375,2667.699951171875,415400,0.0,0.0,533246.6666666666,-1480.0,하락
2024-02-26,2657.35009765625,2659.60009765625,2629.780029296875,2647.080078125,530500,0.0,0.0,518540.0,-14706.666666666628,하락
2024-02-27,2654.760009765625,2654.760009765625,2619.3798828125,2625.050048828125,574300,0.0,0.0,517580.0,-960.0,하락
2024-02-28,2629.110107421875,2657.320068359375,2623.14990234375,2652.2900390625,421600,0.0,0.0,511573.3333333333,-6006.666666666686,하락
2024-02-29,2643.47998046875,2647.56005859375,2628.6201171875,2642.360107421875,496100,0.0,0.0,517206.6666666667,5633.333333333372,상승
2024-03-04,2664.52001953125,2682.800048828125,2662.320068359375,2674.27001953125,404000,0.0,0.0,509593.3333333333,-7613.333333333372,하락
2024-03-05,2660.800048828125,2684.830078125,2649.35009765625,2649.39990234375,457200,0.0,0.0,511406.6666666667,1813.3333333333721,상승
2024-03-06,2638.840087890625,2649.780029296875,2630.159912109375,2641.489990234375,379000,0.0,0.0,499380.0,-12026.666666666686,하락
2024-03-07,2653.97998046875,2660.260009765625,2633.570068359375,2647.6201171875,462900,0.0,0.0,494006.6666666667,-5373.333333333314,하락
